isi_tweet,uk,hs
"USER ENTUK ORA?! ENTUK YO ENTUK, ORA YO PIYE CARANE BEN ENTUK! \nHA MALAH KIRIM POTO BAJUL! \xf0\x9f\x98\xa0'",0,0
USER njaluk tips USER biar tida tergoda bajul saat KKN',1,0
USER Bajul php an',1,0
USER USER Tk kiro gambar bajul \xf0\x9f\x98\x86',0,0
USER Bajul seperti anda tidak mungkin tidak tahu KKN sob',1,0
USER ngerespon chat chat bajul\xf0\x9f\x90\x8a\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER Ampun suhu bajul.e bajul',1,0
Bajul ndi ki',1,0
USER Bajul iki perguruane podo kabeh ta kok pola omongane serempak',1,0
USER bajul :(',0,0
USER USER USER bajul kek anu \xf0\x9f\x91\x89\xf0\x9f\x91\x88',1,0
USER Lelaki bajul \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/ZyZfjuET7y',1,0
USER Ajari aku bucin wahai bajul\xf0\x9f\x98\xa2\xf0\x9f\xa4\xa4',1,0
USER bajul ijo bang',0,0
Ternyata bajul buntung itu ada https://t.co/vnEWiJgmUO',0,0
"USER Ampun lah, korban bajul mana mbak?'",1,0
USER USER hm bajul sa ae',1,0
USER luwih medeni nek di bajul lelembut',1,0
"USER Sameee sameee mbaaaee, ancene Bajul bajul Iki wkwkwk'",1,0
USER yok para welut garangan ulo lan bajul podo disilakan menempati posisi maseng maseng.',1,0
USER USER mencium aroma aroma bajul\xf0\x9f\x98\x82',1,0
"USER USER Mari ngarain buaya trus bajul, fix anjing'",1,0
USER Reaksi bajul (hewan) ketika disamakan dengan yang mbencekno: https://t.co/fwCEiiU89q',1,0
USER Bajul emosi melihat kelakuan genus beda spesies \xf0\x9f\x98\xad',1,0
"USER Wah berat nih,nek diam diam katanya ga peka\nBegitu terang terang di cap garangan bajul.sesuk opo maneh yow'",1,0
USER tergantung bajul iki sopo:p\nopo.o se kok diwara bajul wkwwk',1,0
USER Lambene bajul',1,0
Iki jeneng e bajul https://t.co/zyZxyJbY1X',1,0
USER bajul iku opo',0,0
USER Sini tk plihara USER keknya mlihara bajul',0,0
USER Emang BAJUL\n\nhttps://t.co/dt3EjLsSHj',1,0
USER Bajul putih .',0,0
USER Keropi bajul kaki beruang \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 lucu tapi',0,0
USER bajul mana lagi ini',1,0
"apasi anjing, takkiro penting. Tibake bajul https://t.co/iKgvU9LWIZ'",1,0
USER USER Mas sur gak pengen audisi golek bajul a?',1,0
USER Nek hamil positip bajul wedok lang',1,0
USER USER Bajul',0,0
USER USER Kon bajul junior',1,0
"USER juru kuncine si bajul, njaluk sego USER USER USER @adampradany'",1,0
Saitan bari banci. Cali jua \xf0\x9f\xa4\xa3 https://t.co/gCoV8G1xsT',1,0
"gue pengen ngejamet di akun rp, tp tukads dikira banci atau cewe \xf0\x9f\xa4\x90\xf0\x9f\xa4\x90'",0,0
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
Banci lu ga berani bales lagi dasar penakut mekelsungg bruakakakak :D',1,1
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
USER USER ...MENTAL PENGECUT...BANCI KALENG...4N71N6 KOMUNIS...B471N64N',1,1
USER USER USER USER USER Bacot banci \xf0\x9f\x92\xa9\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9',1,1
USER mukanya banci bat asu wkwkwkwkwk',1,0
Orang orang make up jadi tambah cantik. Aku kenapa jadi mirip banci \xf0\x9f\x98\xad',0,0
USER Seruu ga pnya temen banci tuh. Kek Kita frontal Aja sabeb... Gue Pernah ngerasain sekali hanya sesaat heheh',0,0
"Gue cuma bisa ngebayangin. Punya Temen cowo yang menyeh""(banci). Seru bangett pasti!!!. Semoga Do\'aku terkabul \xf0\x9f\x99\x8f.'",0,0
USER kAlIaN bApErAn aMaT CuGh \n\nheleh giliran kek gtu langusng bilang pada baperan. Cow banci',1,0
USER Bagaimana dg banci?',0,0
awueh banci jua ku eh',1,0
USER USER banci syu',1,0
USER USER USER USER Dasar Banci lu bangsat!',1,1
USER USER USER GA USAH BAWA BAWA SUKU LO ..BANCI SALON!',1,1
USER USER KORUPTOR KAKAP KOK DIPERIKSANNYA SCR DIAM2...? DASAR PENGECUT PEJABAT BANCI...!!!',1,1
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
USER USER USER USER Riziek kampret tenan.... Banci ngolahan....',1,1
otot kawat tulang besi\nbacot kuat nyali banci',1,0
"Kalo gak suka sama gue ngomong blak-blakan, jgn beraninya ngomong dibelakang doang. Dasar banci!!'",1,1
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
USER Emang dah banci..',1,0
"RT USER DIA CUMA JAWAB""IYA GAPAPA, TAPI SUARA KAMU KOK KAYA DI TAHAN CHANGI, JADI KEDENGERAN KAYA BANCI""'",1,0
RT USER USER Cowok yg suka ghosting tuh banci',1,0
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
"USER USER Argumen yang bagus banci,sekarang \nBalik ngejablay'",1,0
USER iya sih kek banci',1,0
USER Gua banci ahhhh ahhh',1,0
USER USER Kek banci wkek',1,0
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
USER USER Maaf Pink...emang setan ada yg banci?',0,0
RT USER Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu !',1,1
USER Mabok susu ha?  Males ah jam segini tidir banci aja baru keluar awokwok',1,0
WKWKWK ANJING NYALI BANCI https://t.co/JSc25967ci',1,1
Hei kutil babi ! njink lu klo berani muncul lu setan jgn maen kloning kayak banci aja lu ! https://t.co/vRYUwPir93',1,1
Anjerrrr digodain banci serem juga wk',1,0
USER USER USER Banci bapak mu',1,1
banci huekk',1,0
USER USER USER Hai kacung banci jangan bawa2 suku...\nHati\xc2\xb2 kau',1,1
"USER Ngotak lah yakali cowok pake kutang\nLu mau di ngertiin, ama banci Sono'",1,0
"13. Gak tau kenapa gw itu orangnya pelupa banget parah,kadang\xc2\xb2 gw sampe banci sama diri sendiri.'",0,0
"USER woy tedy, jangan jadi banci lo monyet. TANGGUNG JAWAB LO ANJING'",1,1
USER Kaum para bangsat bangsa!!!',1,1
wkwk diem2 kesel jg liat hashtag pertama bangsat',1,0
Bodoh betul utc bangsat ni. Nak buat ic pon kena ada appointment. Babi betul. Habis tu skang aku jadi pendatang ic tanpa ic!!',1,1
USER Km bangsat tp aku syg',1,0
RT USER Peran negara peran negara. Bangsat lah.',1,1
Bangsat',1,0
USER BANGSAT NIAAAA GUA UDAH SERIUS BACA NYAAAA!!!!!!!!!!!!!!!',1,0
Udah diambang batas gue buat di rumah aja asli. \n\nCovid bangsat enyah kau.',1,1
USER USER bangsat',1,0
USER gausa kepedean jadi orang ya bangsat',1,1
"USER Bangsat sih, tp bgstan km'",1,1
"Reffnya udeh jadi,malah nada awalnya yg susah bangsat'",1,0
Lo jangan cringe dong bangsat https://t.co/dJAm2noUAD',1,0
USER Bangsat',1,0
Fokus lu bangsat',1,0
aku melihat ini hanya sanggup mengucap\nSHIA\ntapi sambil senyum senyum bangsat https://t.co/F6JTNk0yIh',1,0
BANGSAT. Ternyata fanart. Gua udah kaget bgt baru bangun liat gituan',1,0
"RT USER Rakyat sekarat, elit berpikir dua ribu dua puluh empat.\n\nBangsat...'",1,1
USER Awwe bangsat bat emang',1,0
USER bangsat toti\xf0\x9f\x98\x82',1,0
USER Bangsat na meng \xe2\x98\xba\xef\xb8\x8f dtae wa chan kidteung khun kha \xf0\x9f\x98\x98',1,0
USER bangsat dan baik at the same time',1,0
Ah lega bangsat BANGSAAAAT \xf0\x9f\xa4\xa3',1,0
"Gue udah berharap dreamies ada konten humor juga cuma apalah sm bangsat, selamat ya wayv'",1,0
Brengsek lu bikin bokap gua sedih!!! Emang lu berdua siapa hah? Bangsat!!!',1,1
jangan bagi muka lah dengan kaum bangsat ni \xf0\x9f\xa5\xb1 https://t.co/JYmIieRfKH',1,1
BANGSAT https://t.co/wtKppD999A',1,0
USER USER Bangsat \xf0\x9f\xa4\xa3',1,0
USER bangsat banget yg ngelike woy. apa gak gelii',1,0
USER Paling bangsat manusia yg ngatain org trus kalo orangnya marah dibilang baper',1,0
Sepertinya singkatan \xe2\x80\x9cmbb\xe2\x80\x9d sudah bergeser menjadi \xe2\x80\x9cmengganggu banget bangsat\xe2\x80\x9d',1,0
USER ga pernah ngelabrak tp adkel ngarang cerita pernah w labrak sampe nangis nangis. emang bangsat asu jingan',1,0
Bangsat emang ini para buzzerRp dan yang mempekerjakannya https://t.co/GXrbJXo5c5',1,1
USER bangsat',1,0
USER USER BANGSAT',1,0
USER USER Ngapa jd sinetron bangsat?! Wkwk klo humor ska kelewat batas deh anda tuh haha',1,0
USER bangsat\xf0\x9f\x98\xad\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb',1,0
ampir muntah bangsat paul',1,0
"Eh bangsat? Siapa yang ngehancurin kelompok lagi? Gua padahal kaga ada salah meng, sok banget lo setan.'",1,1
Bangsat// https://t.co/gAKFk5b0hi',1,0
"USER USER Aduh bangsat, lucu lagi HAHAHAHAHA'",1,0
USER USER BANGSAT WKWKWKKW',1,0
USER bangsat. (mmf disuruh cha)',1,0
Bangsat kalo emg ga jadi. Fck!',1,0
USER BANGSAT AK MLELEH DIKANGENIN DEDI',1,0
USER bangsat',1,0
USER bangsat',1,0
USER ardhan bangsat',1,0
USER bangsat \xe2\x9d\xa4',1,0
USER TELAANJUR SAKIT BANGSAT',1,0
"USER Mantan gua cuma 3, bangsat semua lg 3 3 nya\xf0\x9f\x99\x83, klo 10 nyerah deh wkwkw'",1,0
USER Bangsat \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER bangsat nyot\xf0\x9f\x98\xad',1,0
USER USER USER USER Lu bukan nya spesies binatang bangsat ya? \nSkali nempel gatel nya ngak ilang ilang',1,1
Ga nyangka soalnya beda beda TIAP MURID BANGSAT',1,0
USER USER bangsat',1,0
"USER Baperan tai anjing,tinggal minta maaf doang susah bangsat'",1,0
USER BANGSAT LU\xf0\x9f\x99\x82\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb',1,0
Apa yang serabut sangat ni bangsat?',1,0
USER prnhnya neriakin bangsat sm anj sm ngentot trs abis itu aku usir:)',1,0
USER bangsat wkwkwk',1,0
USER USER Download gagal taruih bangsat lah',1,0
Bangsat',1,0
"USER kangen banget bangsat, tuhkan kasar'",1,0
USER bangsat panjang anjing btw cincinnya jual dong ka trus bayarin uang kuliah gue',1,0
USER USER Wah tidak jadi. Itu riris reuni bangsat',1,0
abis keluar ngeprint panas banget bangsat',1,0
suka sukanya bgt sih berpendapat. bangsat tu yg bikin statement kaya gitu. fix keturunan dakjal..',1,1
USER Bangsat.',1,0
USER BANGSAT BENGEK BGT\xf0\x9f\x98\xad IYA MIRIP ANJROT',1,0
"RT USER kon ga mikir lorone dadi arek broken home, mek iso nyocot kono kene. bangsat!'",1,1
USER bangsat\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',1,0
USER bangsat',1,0
USER bangsat',1,0
ALBUMNYA SEUNGYOUN AA BANGSAT BANGET PRINTILANNYA AAAAAAAA',1,0
USER ANJIRR KOK DI LIKE BANGSAT',1,0
RT USER Definisi Temen Bangsat https://t.co/H7rTaTp6J5',1,0
RT USER USER USER Konten adalah konten. Dan itu bangsat!',1,0
"apasi bangsat,kaga jelas'",1,0
bangsat benul bgt https://t.co/fiZwZ9IqmB',1,0
USER BANGSAT NAON MAKSUS??',1,0
USER bangsat selfie juga anjeng',1,0
"Ukhty alangkah baiknya kau memakai lejing, orat bangsat. https://t.co/ZOxuDKAHE3'",1,0
Beneran bangsat.',1,0
"RT USER USER USER ""Rezim ini bangsat. Tapi takut dengan kata-kata"".\n- Wiji Thukul -'",1,1
bangsat! #arigatou',1,0
ipin knpa urusan lendir araha kiblat nya ke saya haha bangsat.. https://t.co/l2BaiJ35XB',1,0
USER USER Purl bangsat',1,0
USER bangsat https://t.co/3rXnwbam3x',1,0
USER USER Ga mutu ya bangsat y',1,0
USER akun lu bnyk bgt bangsat',1,0
USER wkwkwk bangsat lo emng. eh salam sm emak ya HAHAHAHAHAAH',1,0
USER USER Bangsat enek sing lewat\n\nKaboorr',1,0
Saya bilang buzzer itu asuuuuuuuuuuuuuu \nBuzzerRp itu bangsat \nBuzzerRp itu iblis https://t.co/BDQbPRDxwd',1,1
Ada gila apa ini KWA Anjing babi sange kuda luji laso puki pendo kuyu anjing bangsat \xf0\x9f\x98\xab',1,0
EEEH TAPI ENDINGNYA GAPAPA DENG ANJENG TAPI W NANGIS KARENA TERHARU BANGSAT lmao \xf0\x9f\x98\x94 https://t.co/ZhexLR8EoV',1,0
USER bangsat aku kira rest\xf0\x9f\x98\x81\xf0\x9f\x91\x8e',1,0
"Wkwkwk lucu bgtt hyung\n\nNitip jualan ya kak: spotify premium, netflix premium garansi. Bangsat'",1,0
diem dhan diemm ajaaaa bangsat',1,0
"RT USER USER USER ""Rezim ini bangsat. Tapi takut dengan kata-kata"".\n- Wiji Thukul -'",1,1
USER USER Cowonya bangsat nih:(',1,0
Bangsat ngaca dulu sebelum ngataim orang',1,0
USER Makasih bangsat\xf0\x9f\x98\xa0',1,0
USER bangsat bngd',1,0
"USER ""WOI BANGSAT!!""'",1,0
RT USER USER USER bangsat gue resign\n-kang bubur',1,0
Begof bangsat https://t.co/9Qr0821JAg',1,0
Penjarakan je bangsat tak sedar diri ni. https://t.co/a3fRaZX9om',1,0
USER HBD y bangsat\xf0\x9f\x98\xa0',1,0
USER Bangsat!\n\nAyola mutual',1,0
USER Si bangsat gila hormat kelakuan sialan',1,0
USER USER Bangsat wkwkwkwkwk bener si',1,0
USER Aku nak maki tnb je la . Tnb bangsat',1,0
USER BANGSAT LOE',1,0
wn.\n\nGue mau ngeplot. Awas ya lo demit demit bangsat.',1,0
RT USER Definisi Temen Bangsat https://t.co/H7rTaTp6J5',1,0
"Turu dirubung semut, pertanda opo iki? Ngasi koyo bathang wkwkwk'",1,0
"Problem keluarga Jawa:\n\n""Bu, mambet bathang mboten?""\n""Ora, malah ambu trasi.""\n""Budhe malah mambu gereh.""'",0,0
Bathang Mega\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/CAUYUGT5vD https://t.co/I4Z1aa7WUe',0,0
"USER Curut, mbien onok bathang curut ndek kelas. Sumpah muambu\xf0\x9f\x98\xad'",0,0
USER USER USER Menjalankan negara dengan norma agama seperti apa?',0,0
USER USER USER USER bejad.',1,0
USER Bejad banget ei',1,0
"USER USER USER Btw kementrian agama gk cuma buat agama islam,'",0,0
USER Sperma suamimu rasa mint berarti.. \xf0\x9f\x98\x82',1,0
"Pendukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi smoga dilaknat oleh ALLAH'",1,1
USER USER Aku yakin kamu gak ngomongin nabi Muhammad kan??\n\nWkwkwk',0,0
"USER USER USER Tapi soal kementrian agama gk mungkin di bubarin, soal kkn emang penyakit pemerintah dari dulu'",0,0
"USER Aing sih bejad ma bejad we sakalian ulah pencitraan\xf0\x9f\x98\xad, emg aing hand body\xf0\x9f\xa5\xb5'",1,0
"RT USER suka ngomong kasar, ngomong kotor, ngegas kalo ngomong bukan berati bejad atau kurang didikan. cuma enak aja'",1,0
Woy njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram! bruakakakak :v MekelSungg',1,1
Bejad \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/VYcxQmGo2M',1,0
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
Waduh namanya juga USER bejad gak ada akhir. https://t.co/UxWxCQ2kLU',1,1
"Pndukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi &lt;&lt; DASAR Anjing!!'",1,1
Wooyyy Njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! NovriNawawi ckakakakak :D',1,1
Bejad https://t.co/m2rtP05HYz',1,0
"Pndukung Prabowo  spt  ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org  ini &gt;&gt;  novrinawawi smoga dilaknat oleh ALLAH'",1,1
USER Maw bejad yh kamh',1,0
"USER Astaghfirullah ijat bejad kali lah kau ,wkwkw'",1,0
USER USER Ashiyyap..ganteng tapi bejad',1,0
Bejad bgt tega. https://t.co/VElljs9wHB',1,0
"USER USER Ya termasuk sih, cuma bejad aja'",1,0
USER USER USER EMG BEJAD DIA PIM',1,0
USER USER USER ANJIR BEJAD LO',1,0
RT USER ASTAGHFIRULLAH GIMANA ANAKNYA GA BEJAD RANG BAPAKNYA AJA HOBI JUAL BODI',1,1
ASTAGHFIRULLAH GIMANA ANAKNYA GA BEJAD RANG BAPAKNYA AJA HOBI JUAL BODI https://t.co/aMv35FqXkt',1,1
"ejel kalo on kultur syok bgt, tiba2 punya anak, sama pacarnya makin bejad \xf0\x9f\x98\xad\xf0\x9f\x92\x94'",1,0
"USER dikau yang polos tapi bejad, loplop dah wkwkwm'",1,0
RT USER Ini gw kasih dikit kelakuan bejad .. Bandar Pil Koplo dan para Pengguna Pil Kolo \n\nhttps://t.co/iLUoF8Bzgh',1,0
USER Om bejad!',1,0
Ini gw kasih dikit kelakuan bejad .. Bandar Pil Koplo dan para Pengguna Pil Kolo \n\nhttps://t.co/iLUoF8Bzgh',1,0
USER BREMSEK YHA EMANG MANUSIA TU LEBIH BEJAD DARI IBLIS.',1,1
USER KELAKUAN LO BEJAD BGT DISINI SHA BANYAK PASOKAN GUE',1,1
USER USER USER USER USER USER USER USER Sesama bejad jgn berkelamin',1,0
USER USER USER USER USER USER USER USER lu termasuk bejad su',1,1
USER internednya bejad',1,0
"Pendukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi smoga dilaknat oleh ALLAH'",1,1
USER Whahahahahaja bejad tapi fun hebat iki kapakmerahx',1,0
USER Wah bahay ni kalo tmnan sama gue nnti makin bejad/?',1,0
USER iphone bejad rusak an',1,0
USER bejad',1,0
USER yg alim ktnya tp ak sadar ak aj bejad :(',1,0
USER fukurodani btw foto adem napa typingnya bejad bngt pen nangis \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER Dari dulu gak suka sama model sepeda keluaran wimcycle. Sepeda federal tetap yang terbaik..',0,0
"USER Diperkosa sepupu, udh gt diperkosa mertua. Nanti diperkosa siapa lagi?\nBejad semua itu ya sekeluarga? Wkwkwk'",1,1
kucing orang begini kucing sendiri bejad klakuannya https://t.co/fLbttpA7za',1,0
"RT USER suka ngomong kasar, ngomong kotor, ngegas kalo ngomong bukan berati bejad atau kurang didikan. cuma enak aja'",1,0
"USER Hijrah guys wkwkw, kenyataannya makin bejad'",1,0
"USER YaAllah, bejad sekaliii \xf0\x9f\x98\xad'",1,0
"USER Dikit2 jihad, kaum yg semakin bejad, jd pengen tepok jidad..\xf0\x9f\xa4\xa7'",1,1
BEJAD SEMUA MANUSIA ANJIR LAH https://t.co/UXDwR9rFcp',1,1
USER Fix ini mah KB (Keluarga Bejad) \xf0\x9f\x98\xa4',1,1
"USER Bapak anak sama-sama bejad, asw'",1,1
USER Astagfirullah... Bener bener bejad..',1,0
USER bapak dan anak memang la bejad',1,1
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
"Pndukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi &lt;&lt; DASAR Anjing!!'",1,1
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
USER Pernah dong laki bejad huhu\xf0\x9f\xa4\xa3',1,0
USER Jegar bejad emang',1,0
USER USER USER USER USER USER USER USER bejad',1,0
"Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt;&gt; novrinawawi'",1,1
USER Bejad banget jir',1,0
USER novel lah bejad bgt dia tuh',1,1
USER 5 taun ampe bejad',1,0
USER Biasa ya bejad?!?!',1,0
Wooyyy Njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! NovriNawawi ckakakakak :D',1,1
"Pendukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi smoga dilaknat oleh ALLAH'",1,1
"Pndukung Prabowo  spt  ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org  ini &gt;&gt;  novrinawawi smoga dilaknat oleh ALLAH'",1,1
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
Emg si nete bejad https://t.co/tTtrzUnzre',1,0
"Pndukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi &lt;&lt; DASAR Anjing!!'",1,1
RT USER Namja bejad. \xf0\x9f\x98\x94',1,0
USER TYPO LU BEJAD BANGET NOON',1,0
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
USER dOnt deny the fact bejad',1,0
"USER BISMILLAH GPP TIP MUMPUNG MASI BEJAD, NTAR AK BERTOBAT'",1,0
USER USER akun bejad mah USER terbukti b3j4d wkwkwk',1,0
USER USER KWKWKWKKW akun bejad',1,0
"USER USER USER i feel sad for them! director nya bejad bgt, btw thanks infonya yaa'",1,0
USER Otak lu bejad emg',1,0
Wooyyy Njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! NovriNawawi ckakakakak :D',1,1
bejad kali diri ini\ngaskeun lah https://t.co/TrIQN53vo2',1,0
USER nanti ak makin bejad yg ada kl di ruqyan sm km',1,0
Udah beres itu kembali bejad https://t.co/ybX1EKJGvG',1,0
Pekaipeh tulen ini USER bejad. https://t.co/naH0ReJNxf',1,0
USER Bejad',1,0
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
Dah biasa Alquran aj di korupsi..apalgi cuma pancasila mreka.kan bejad https://t.co/cNkxNTYXKI',1,1
"Pndukung Prabowo  spt  ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org  ini &gt;&gt;  novrinawawi smoga dilaknat oleh ALLAH'",1,1
USER Waktu kelas 2 sd anjir nonton naughty kiss bejad bgt gua',1,0
"USER Hp ku bejad "")'",1,0
"Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt;&gt; novrinawawi'",1,1
Kesel bgt emot di hp ini jelek :(\nHp yg lama bejad tapi :(',1,0
"USER iyaa, nnti gmbrnya jdi bejad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1,0
USER Bejad wks',1,0
RT USER USER USER nih bejad',1,0
USER USER Oiy bejad',1,0
"USER Coba lu kalo merasa gak bejad, edukasi mereka. :""'",1,0
USER USER USER USER USER USER USER Aku telat ngakak maap.',0,0
USER USER nih bejad',1,0
"USER Mimin tolong marahin member lo rata rata namja bejad:""'",1,0
"USER plis stop, hp aing bejad dibawa ke wc'",1,0
USER \xf0\x9f\xa5\xb0\nHAHAHA BEJAD',1,0
"Pendukung Prabowo08 spt ARB, SDA adl org2 BEJAD tabiatnya  kasar termasuk org ini &gt;&gt; novrinawawi smoga dilaknat oleh ALLAH'",1,1
mmg otak ak bejad yh?\xf0\x9f\x98\x8e',1,0
USER Wakil rakyat mayoritas nya bejad moral kl gituh.... Paraaaahhh... Kudu R e v o l u s i ini mah ...',1,1
USER Semua yg ttd bejad',1,1
USER bejad kon nang wkwk',1,0
charger adaptor jam gua bejad kayanya apa jamnya yg bejad udah 6 bulan ga dicharge\xf0\x9f\x99\x82',1,0
USER Hahaha bejad',1,0
"USER Wkwkwk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nLoh, tag yandere kan bukan berarti bejad? #udeh'",1,0
USER ..... kamu gak tahu aku bejad cover doang?/oi',1,0
USER USER Dih bejad',1,0
"RT USER Nyari laki"" hidung belang bejad\nYg bisa bntu q'",1,0
"Muleh mengko wae le lek wes arep bodho besar. mumpung enek kerjaan, dikerjakne disik.'",0,0
"tapi ya wa bodho amat, ttp wa bayar ttp wa pake jasanya.'",0,0
"Ncen wong bodho iso slamet nek yakin tur manut karo seng ngerti, ora malah maido seng ngerti. https://t.co/qmCSw7M5rF'",0,0
USER Tanda2 orang bodho',0,0
USER USER USER Malah wes bodho peng 2 to mbak',0,0
USER USER Selak bodho mbak\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3',0,0
USER Bodho korban nek ngnu',1,0
Sampek o bodho besar yo ra murup mas2 .. https://t.co/BiyR7ikHsD',0,0
"USER ijeh mbak,\nmergo pas bodho rak payu :"")\niso stok berminggu-minggu soal e pake ilmu pengganda'",0,0
"USER heeh mbak,\nwes orak bodho dadi e turun lvl cuma diwadahi kresek ireng :""('",0,0
USER USER HAH ak bodho msi pagik jan paksa ak om',0,0
USER Sesuk bodho gawe ben ko lek tasri',0,0
Macak bodho amat lha kok keblanjur bodho tenan \xf0\x9f\x99\x82',1,0
1. Syeh Bela Belu\n2. Jaka Sandi\n3. Panembahan Bodho https://t.co/BmhUH3Yk9p',0,0
USER Bodho wingi uwes ok.',0,0
USER Bodho amaaat..yg penting pede...!!!',1,0
"USER USER Banci bodho ... harusnya sampeyan komplen ke polisi ... lanang tapi homo, goblok kuadrat'",1,1
