isi_tweet,uk,hs
USER Aku kesini karena syok dah lama gak buka ig. Tau tau pas liat story marco langsung kaya \xe2\x80\x9chah siapa ni?\xe2\x80\x9d \xe2\x80\x9cBeneran?\xe2\x80\x9d \xe2\x80\x9cLoh ini bukan mine\xe2\x80\x9d \xe2\x80\x9canjir putus\xe2\x80\x9d https:/,0,0
USER Yang punya Ruang Guru siapa sih anjir sombong amat',0,1
USER USER 74 legend. Atek siapa anjir \xf0\x9f\x98\xad',0,0
USER anjir ini siapa..\n\ndouner + mark + nct https://t.co/kuUMsTDhxj',0,0
"USER RT USER USER USER USER Emosi banget gua kalau ada yang ngirim gituan di base. Anjir lah yang ngewe siapa, yang sur\xe2\x80\xa6'",1,1
USER Dulu kalo denger ini brasa sok asik bat anjir \xf0\x9f\x98\x82\n https://t.co/Q4KbPcVNJI',0,0
USER USER ini siaaapa anjir\xf0\x9f\x98\xab',0,0
USER Singa anjir jd siang \xf0\x9f\x99\x81 https://t.co/RJzsjktewj',0,0
USER USER Ali gatel siapa anjir',0,0
USER USER gak.selagi kitanya humble ya temenan sm siapa aja urusan fisik belakangan krn ga penting anjir kalo kitanya asik jg pasti bnyak tmn',0,0
USER USER Anjir muk nambah siapa',0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER ini siapa anjir hiks kek kenal\xf,0,0
"USER RT USER USER USER USER Emosi banget gua kalau ada yang ngirim gituan di base. Anjir lah yang ngewe siapa, yang sur\xe2\x80\xa6'",1,1
USER USER lah ini siapa anjir:(',0,0
USER USER anjir no 4 siap2 tiap malam mendengar suara ahay uhuy gedebak gedebuk',0,0
"USER RT USER USER USER USER Emosi banget gua kalau ada yang ngirim gituan di base. Anjir lah yang ngewe siapa, yang sur\xe2\x80\xa6'",1,1
"USER USER anjir wkwk, tau nih kyknya siapa... makasih nunaak'",0,0
"USER USER Masalahnya gua lagi ga ada crush, gua mau godain siapa anjir'",0,0
USER USER anying aing asa ngora keneh ningali ieu\xf0\x9f\x98\x82',1,0
USER 2. Adi aing tersamyang USER . Kitu pokokna urang sebenerna pundung ka maneh ditengah event yang sedang ramai oleh kembang api maneh tiba-tiba bilang hayang rest anying pucwek lah. Geus nyaho C1MAH1 tanpamu bagaikan ambulan tanpa uwiw uwiw ,1,0
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER USER bikin emih gabisa tapi teh ntar bikin sepageti bisa tea anying lieur aing',1,0
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
USER USER anying siah',1,1
USER USER USER Demi allah aing ngakak sampe gk ada suaranya anying\xf0\x9f\x98\xad',1,0
USER USER Hayu atuh anying ngadu pagetol getol jeng aing',1,0
"USER ketua aing paling top pokokna mah. bertanggungjawab, terus mun rek nanaon teh bebeja heula jadi urang teu neangan mun si ieu leungit tapi da tara leungit anying. kehitung fastrep lah jelas karna kamu ketua ya ayank. Terimakasih sudah menjadi ket",1,0
USER 2. GEGEDUG C1MAH1 USER . MARANEH APAL CIMAHI NU SAHA? TEUING URANG GE POKOKNA LAIN PUNYA SI AKSAL TITIT. budakna kumahanya kitu we lah anying. ga ketang syg aku bercanda. POKOKNA MAH JELEMANA BAGEUR. Terus jelas mun nyampein nanaon teh - ,1,0
USER Geuleuh anying ningali na oge aing',1,1
USER Nsa tu kepanjangannya naon sia anying ..',1,0
"USER RT USER coba aing anying, masak nasi lupa dicetrekin aja langsung diambek sama si mamah, \xe2\x80\x9ckunaon ai teteh? teu bisa? ngke kumaha mer\xe2\x80\xa6'",1,0
USER alah anying maha hirup kieu teuing',1,0
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER Gatahan lagi tinggal didie teh:(\n\nRarasaan aing mah cicing te noelan saria ngan naha atuh biwir saria te daraek cicing bangsat:(\n\nHayang pindah ke lingkungan villa meh sepi gaada warga julid\xf0\x9f\x99\x82mana cowo lagi nu julid teh anying\xf,1,1
USER USER sia anying artinya kmu cantik',1,0
USER USER anying ieu siyon cabang bandung? hayu cuang nyunda atuh',1,0
"USER RT USER coba aing anying, masak nasi lupa dicetrekin aja langsung diambek sama si mamah, \xe2\x80\x9ckunaon ai teteh? teu bisa? ngke kumaha mer\xe2\x80\xa6'",1,0
"USER USER piraku tuh kaya ' ah anying masa gitu ' , kl sugan ky 'ya siapa tau'""",1,0
USER USER USER USER Yaelah ini bapaknya siapa si anying akhlaknya gada wkwk',1,0
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
"USER RT USER coba aing anying, masak nasi lupa dicetrekin aja langsung diambek sama si mamah, \xe2\x80\x9ckunaon ai teteh? teu bisa? ngke kumaha mer\xe2\x80\xa6'",1,0
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
USER Gabung tw Desember kemarin ok fix u semua anak ig anying bengeut sia https://t.co/DnQDEJWSim',1,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Gblg anying aing jd male,1,1
"USER anying aing semakin ingin pergi menemui nya, piraku ulaheun ku mama jeung ayah\xf0\x9f\xa5\xba'",1,0
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
"USER RT USER coba aing anying, masak nasi lupa dicetrekin aja langsung diambek sama si mamah, \xe2\x80\x9ckunaon ai teteh? teu bisa? ngke kumaha mer\xe2\x80\xa6'",1,0
USER Ges atuhlah tong di up wae bosen aing anying',1,1
"USER Ekspresi si mamah tadi pas ngeliat urg\n\xf0\x9f\x91\xa7: ""astaghfirullah Ade meni dekil ih teu kaurus, di rawat atuh muka teh""\n\xf0\x9f\xa7\x92: ""Enya atuh da mahal perawatan teh""\n\xf0\x9f\x91\xa7: ""yaudah ini uang sok buat beli skincare""\",1,0
"USER nu hiji geber-geber knalpot racing, teing knalpot bobokan.\nnu hiji ngahalangan jalan naek sapedah rumasa mayar pajak jalan teh 500% leuwih tinu lain, lampu merah trabas.\nanying pokona sia kabeh kontol'",1,1
"USER USER anying, selalu mengumbar kagebucin aing ya maneh'",1,0
USER USER euweuh dong anying emng totot sia',1,1
USER Anying lah syg bgt sm babandungan tp aing teh di tinggalin euh yaudahlahya',1,0
USER USER Acara aing banget anying:(',1,0
USER dahlah anying moal deui aing cicintaan di rp. lebok aja kusia',1,1
USER udh mls aing ku maneh anying',1,1
USER USER anying heula atuh teh',1,0
"USER Kadang lamun boga kapusing teh sok hayang sare,hudang hudang lebaran haji.\nTeu karasa tea ning anying.haha'",1,0
"USER Rumah - Cileunyi - Pasteur - Rumah - Cileunyi - Rumah.\nNgukur jalan kitu aing teh anying, kat pegel kieu bujur.'",1,0
"USER Belegug nya maneh mah, anying sia.'",1,1
USER Tingalii ku panon siaa!!! Anying emg lo semua!! \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/vF8Q3L39sg',1,1
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER sialan anying sapa nih?! spill dm ca \xf0\x9f\x98\xa1 sendernya ngajak gelud eo \xf0\x9f\x98\xa4\xe2\x9c\x8a https://t.co/sp2SDAXBDF',1,1
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
USER USER acc siapa anying',1,0
USER USER Ai sia teh panitia ltmpt anying?!',1,1
"USER Tuh kan orang2 mah berani minta fotonya langsung. Lah aing? Minta ke base \xf0\x9f\x98\xad eh pas di reply sama yg punya jadi malu sendiri anying katanya ""kenapa gak dm aja langsung"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co",1,0
USER galejas anying maksain bgt idup sia',1,1
USER USER Buset gatau aja kang baso depan kantor w duitnya aja segepok cepean sm gocapan nya anying kalah aing sumpah\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER USER USER Udah aing tebak aja, anying lah si puyuh sini lu majuu\xf0\x9f\x98\xad\xf0\x9f\x91\x8e'",1,1
USER USER Mana ada anying sejak kapan aing tolol',1,0
"USER USER Anying parah kitu, bukannya sleding langsung atuh'",1,1
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER suka siapa jg kaga tau anying',1,0
USER Curhat ka Saha atuh anying https://t.co/swhiP4pW1c',1,0
USER Beungeut sia anying jiga jurig kitu. Pikirkeun sabelum maneh ngaromong. Maneh lalaki naon awewe ? Boaedan sia.',1,1
USER USER goroblok maneh anying',1,1
USER Akun yang pertama udh ilang eh malah bikin akun baru \nDasar goblog anying kesel aing teh kumaha ieu https://t.co/5d90hQEEpM',1,1
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
USER USER atuh baru inget ilpol masuk fisip ya ko fh anying',1,0
USER USER USER USER USER ah anying piraku : ah anying ga mungkin\nsugan weh : siapa tau bisa',1,0
USER USER gelo pisan anying',1,0
USER USER wahh si anying wanian kieu pingin di ulti altas sama aing meren',1,1
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
USER cape ngeblock aing teh tatadi anying',1,1
"USER RT USER USER me : ""ah anying piraku crush bogoh ka urang :(""\n\nalso me : atuh sugan weh bener bogoh ka urang, yaallah aamiin\xe2\x80\xa6'",1,0
USER USER bawah kiri slide kdua anying siah tah detail',1,0
USER USER Goblog siamah ih anying bet\xf0\x9f\x98\xad',1,1
USER USER USER MAUUU ANYING\nmia siapa coba\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER RT USER USER Ceuk saha anying, dieu gelut jeung aing sia bgst, maneh teu pernah nyaho anu di kampung keur mah sumber pen\xe2\x80\xa6'",1,1
USER aing sakalina sariawan tilu anying',1,0
"USER USER USER Inimah bukan hate speech anying lu nya aja yg goblok, gausah sok merasa di bully lu'",1,1
USER sok banget gua bilang tau padahal gatau anying.',1,1
"USER RT USER USER Ceuk saha anying, dieu gelut jeung aing sia bgst, maneh teu pernah nyaho anu di kampung keur mah sumber pen\xe2\x80\xa6'",1,1
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER anying muk aing muk rarely active kek mau meninggal gni\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER USER geus atuh ah anying \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER USER Kebon bapak aing rusak jadi maneh yang rusakin anying',1,1
USER anying lah aing mundur aja',1,0
USER USER ai kitu carana mah tarungkeun we lah anying keheul aing',1,1
USER Riri anying ah aing jd ange\xf0\x9f\x98\x94',1,0
"USER RT USER USER Ceuk saha anying, dieu gelut jeung aing sia bgst, maneh teu pernah nyaho anu di kampung keur mah sumber pen\xe2\x80\xa6'",1,1
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER USER W kira siapa anying \xf0\x9f\x98\xad',1,0
USER USER Beras atuh anying:(',1,0
"USER USER makanya, jadi bingung. dipanggil kak christopher lagi. christopher siapa anying.'",1,0
USER aing debut jdi malu anying',1,0
USER Ceuk saha anying??? Kadieu gelut sia anying https://t.co/zd4nn1uY56',1,1
USER Afcgguk tuh knp gt trs utdkth kunaon anying kan aku teh ketinggalam beritana bae teu manteungin tl seperti itu lagi da skrng sibuk berkenalan EAK kek jalmi bener weh aing lamun ngetik anjai',1,0
"USER Anying maneh pisan ieu, wkwkwkwkwk USER https://t.co/Fc1omNCf3R'",1,0
"USER USER USER ""miskin sih sia jadi kitu tah cungur teu dijaga,deleu ieu aing boga Lamborghini anying. Sia boga naon"" -mun urg jadi raffi jeung sule'",1,1
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER naon sia anying',1,1
"USER RT USER USER Ceuk saha anying, dieu gelut jeung aing sia bgst, maneh teu pernah nyaho anu di kampung keur mah sumber pen\xe2\x80\xa6'",1,1
USER USER kirain nunggu sia anying \xf0\x9f\xa4\xa0\xe2\x9d\xa4\xef\xb8\x8f',1,0
USER RT USER ujug2 ntar mitohanya minta tolong bikinin emih gimana sok?????\n\n\xe2\x80\x9cdinda cikan bikinin mamah indomi cengekna opat kayanya sege\xe2\x80\xa6',0,0
USER USER Kulitin cent lah kagok anying rujit budak teh segala semua cowo dibabawa',1,1
"USER Modar sia anying, 37 pasangan berarti 74 orang di satu hotel yang sama. STUDY TOUR ANYING. https://t.co/22fFpR4lt2'",1,1
USER USER Nyeri anying manuk aing ditembak mah + Jeger Kaduruk #JABARNYARITA \n\nTAH ETA 6 KATA LAIN KALIMAT TAPI',1,0
"USER RT USER USER Ceuk saha anying, dieu gelut jeung aing sia bgst, maneh teu pernah nyaho anu di kampung keur mah sumber pen\xe2\x80\xa6'",1,1
"USER USER sial aing berasa dicarekan awkarin gini, anying'",1,0
USER USER Pls atuh anying :(',1,0
USER USER anying siaran net tv',1,0
USER USER ngomong naon sia anying',1,1
"USER anying pengen nasi goreng tp pada tutup semua, sial.\nywdh mie ayam pa yanto porlaifff dah'",1,0
"USER neng sani aduhh, ieu pas awal sugan aing bakalan kalem ternyata pas kamari geuncat senjata jeung kel lain langsung berubah jadi jiga nu lain heeuh gelo :(( beuki hereuy oge sangean saetik tapi teu nanaon da normal aktip di grup ge. bangga aa m",1,0
"USER Beungeut goreng,  hirup pas pasan tp loba nu sirik ka aing,  rek teu gelo kumaha tah hirup aing coba:')""",1,1
"USER \xe2\x97\x9c\xe2\x9c\x8e .... USER \n\na adam si inul tea. gelo, akhlak obso, tegas, lamun ker ngambek galak serem jigana, jeng manehna nu sok nga-gerakeun arurang, nuhun pisan nya a koordinasi na\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\n\nmbung dek",1,0
"USER USER tahh ieu si buketu nu gelo, aya we nu di bahas teh, nya heunceut, nya itil nya kanyut nya genjot loba lah aing jiga nu gelo jadi sok seseurian bari ningali hp, tapi asli bageur pisan tanggung jawab oge. Pokona sayang sese lahhh wkwkwk #J",1,0
"USER USER tah si hua nu mantuan urang neangan gambar barudak, sugan urang teh kalem budakna pek teh gelo, lieur ah pokona mah komo mun geus ngomongkeun 18+ jeung si sese geus we eweuh sensor. Si hua ge sok ngageroan urang TAMEK emang sarange awe",1,0
USER Seseurian sorangan aing jiga nu gelo \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/x51wf2wkyD',1,0
USER Era teteh teh punya adek kek dakjal ERAAAAAA aish nu gelo pisan',1,1
USER USER sia nu gelo',1,1
USER asruk2an d setia budi kos nu gelo gbloggg! ya allah tolong hamba asa juragan puter balik https://t.co/MQ2bx1lhmN',1,0
"USER USER USER Nu mn eta bejo gelo kumis baplang.. \nWani mah podaran we kadinya, tenang uing moal ek beja\xc2\xb2 kasasaha lah pek weh'",1,1
USER USER gelo eta cucunguk setan nu kumaha punten wkwk',1,0
"USER USER Padahal ngarana hauw, nu notabene kompor buatan nu make suluh. Esianying teubisa masak kejo jeung indomie dibilang uwu. Geus gelo sugan'",1,1
USER Idealis idealis kos nu enya\nPuitis puitis tai manuk\nProjek projek waduk. \nPamikiran sia primitif wahai domba yang tersesat\n\nGelo bebeledagan kie si guwe',1,1
USER USER USER USER USER rusa nu mana gelo',1,0
"USER gapake celana: ""anying nu gelo anyar.""'",1,0
USER USER cc urang nu bca di freeze 3bulan hahahaha\nManeh nonton netflix storynya semi bokep hungkul siah haha gelo',1,0
USER Alamat imah ngagantung di tengah jalan\n\nAing teu nyaho atau ngadengekeun jelema gelo kongser fidato ngalenong cekikikan nitah curhat dan nanya ka alloh menta di tunjukeun jalan.\n\nAtau ngawiridkeun alamat jejeritan takbir di sepanjang jalan s,1,0
"USER USER USER Teu kaluar imah tp dibere kompensasi jang biaya hirup mah teu masalah.. Ieumah, ulah kaluar imah tp teu di paraban.. Nu gelo sugan mah. \xf0\x9f\x98\x82'",1,1
"USER USER USER Bhuahaha... Nu gelo,Geus atuh  nawarin bodas bae. \xf0\x9f\x98\x82'",1,0
USER bah nu gelo ihhh\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/0wbONGsMYZ',1,0
USER USER Woooh ra sido gelo nek nu kwkwkwk syaaapppp sikaaattt',1,0
USER Anyink gelo kieu nu dirampas na:( https://t.co/5EJ6XrdAqw',1,0
USER Kadang aku merasa aing goreng pisan patut ih anjir uyuhan aya nu daek. Tapi kadang juga merasa ey gelo aing bisa rada katingali geulis setik gening. Wkwk',1,0
USER Polygami di hujat....selingkuh n sex bebas hobi....sugan mah nu gelo heubeul siralaing..',1,1
USER USER Ieu mah bodor pisan aslina..sorangan seuseurian tengah peuting lalajo ieu .jiga nu gelo weh ..hahaha',0,0
USER USER najjooong deh kudu nurutan maneh.. garila siga nu gelo \xf0\x9f\x98\x82',1,0
USER RT USER Lila-lila aing nu gelo ieu mah \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\,1,1
"USER USER gelo, sarapan jeng nu lada kitu hayang meledug tah beuteung\xf0\x9f\x98\xad'",1,0
USER USER edan kie jelma satu',1,0
USER USER jelma edan nu kitu mah',1,0
"USER USER yg cebokin lu waktu bayi siape, jablay anying! *emosigue'",1,1
"USER Sumpah pertama kali gua di colek sama cowok di pinggir jalan! anjirrr dia bilang (sexy amat woi) Mo nangisss ke jablay aing di colek2, emang kebetulan di suru ke warung dan gua cuma pake boxer pendek bngt\xf0\x9f\x98\xad'",1,1
USER emang jablay sialan ayah gue di guna guna anjing',1,1
USER USER USER Yg idiot itu justru yg baperan dan jablay..mmg sy blg ye siapa ye namanye?berasa ye?kasian amat ye',1,1
"USER USER Padahal kochenk domestik tuh gemes gemes tau, dielus sekali aja dia nagih minta dielus lagi, kan jablay banget \xf0\x9f\x98\x82 kalo kucing ras suka sok jual mahal \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,0
"USER USER Gw make baju bagus dikit aja udah dikatain cabe murahan, gimana gw make style kaya gitu. Pasti bukan cabe murahan lagi tapi lonte murah meriah jablay pinggir jalan anjing sialan babiiiiii. Kesel gw\xf0\x9f\x98\xad'",1,1
USER Pengen ngewe ikh sama cewe Bogor ataw jablay bogor Yg Gratis hhe\nWa 085714957019\nLok.hotel royal bogor room 323 lt .3\nsewa sampe jam 12 siang sisanya ambil',1,0
USER nyinggg da aing di godain jablay gaplek',1,1
"USER USER perek, jablay'",1,1
"USER Ada yang sayang sama kamu pakai banget, bisa tebak ga itu siapa? \xe2\x80\x94 hanya ada 2 orang jawabannya, yaitu jaemin.... dan kmu \xf0\x9f\xa4\x93\xf0\x9f\xa4\x93 https://t.co/njstaERZHY'",0,0
USER gabut banget gue anjing??? telfonan yuk \xe2\x80\x94 heh siapa lau? boleh aja sih \xf0\x9f\x98\x82\xf0\x9f\x98\x82 muncul kmu kepermukaan https://t.co/C7n2ILT9NQ',1,0
USER David Luiz perek!',1,1
"USER USER Terlalu kismin buat nyewa perek, terlalu jelek buat nyari gratisan memek\xf0\x9f\x98\x82 but nabung dikit dikit bisa lah buat booking gerobakan'",1,0
USER USER saran w sih mumpung blm nikah cobain deh semua perek sampe sextoys.. daripada ntar nyesel udah nikah ga bisa ngapa2in.',1,0
USER USER USER USER Perek perek cringe',1,1
USER USER wow perek',1,0
USER Iseng coba pake michat...\nParah sih ga worth it banget..\nIsinya cuma akun perek jualan meme' sama TT\nAkun kenalan pun ga berbobot chat+discuss ya..\n\nMasa iya bahasa inggris ga ngerti?\nHey anda sekolah wajib belajar 12 tahun tuh ngapai,1,1
"USER USER USER Kasian juga elu ,  knp jga lu mau lu nya aja yg gatel... dasar perek'",1,1
USER USER ah emang dasar nya tuh cowo aja lagi main sama perek',1,1
USER RT USER Menurutmu piye Lur https://t.co/C63BbtotHR',0,0
USER USER USER USER Tolol lu perek. Ngomong sekata2',1,1
USER USER Bukaa cobaa',0,0
"USER Iya mama ,,, aku tahan ,, di panggil bapa deh ke surga ,, &amp; di visum ,,,\nNononono &amp; masuk k mandi lg,,,\nemg knp sm gw, bangsat binatang !!! Gw perek binatang paling terkutuk mnurut lu, bangsat !!!\nGw liat tatapan anak lu,, penu",1,1
"USER Idup gw, mw lu apa, perek !!!\nTw gmn rasa nya di ajak yg bener kok malah gak mw, takut dia bilang klo keluar ada tipar !!!\nGw liat tatapan anak lu,, kesian minta tolong (mana , mama) tp lu dorong dia ke k mandi ,,,\nKejam !!! Binatang !",1,1
USER USER Awokwkwowkwok gass lurr..',0,0
USER USER nah gt dong',0,0
USER USER Terus gue harus ngapain bro.??',0,0
USER USER Sak bahagiamu wae mas',0,0
"USER USER Eh ehh bukan kmu, udah aku aja gapapa kok..'",0,0
USER USER USER Semua akan jrx pada waktunya..',0,0
